Time,Density-DV01 Monitor: Density-DV01 Monitor (kg/m^3),Density-TS01 Monitor: Density-TS01 Monitor (kg/m^3),Density-TS02 Monitor: Density-TS02 Monitor (kg/m^3),Density-TS03 Monitor: Density-TS03 Monitor (kg/m^3),Density-TS04 Monitor: Density-TS04 Monitor (kg/m^3)
0.005939049999992,1.89906903980633,1.70698056741386,1.54670191049036,1.2504690999787,0.479239578249237
0.005941149999992,1.89925440347112,1.70326864406375,1.54823945696955,1.24955969211488,0.479393057433933
0.005943249999992,1.89957591089213,1.70047748382756,1.55022002602313,1.24897724930441,0.479320989041648
0.005945349999992,1.89939055124308,1.70021027814755,1.55253866484728,1.24815756930854,0.480122270046177
0.005947449999992,1.89801173653733,1.69871719685087,1.55357917905973,1.24677797074445,0.48109962761076
0.005949549999992,1.89624597660361,1.69506124064381,1.55582175133056,1.24492856820828,0.481332290514856
0.005951649999992,1.89529378853138,1.69351407690534,1.55752100794144,1.24284226396834,0.481308183202433
0.005953749999992,1.89556696077743,1.69292908556697,1.5591370370015,1.24058703032419,0.481170657765522
0.005955849999992,1.89598837998622,1.6932695224325,1.5576237012056,1.23821154662149,0.481022646616896
0.005957949999992,1.89567607701147,1.69493975852964,1.566293087426,1.23621870258064,0.480603662883578
0.005960099999992,1.89450922716839,1.69363832891903,1.57527261964951,1.23444877902046,0.481360562788852
0.005962199999992,1.8929973906696,1.69219522735966,1.57602181662866,1.23297054373367,0.482087914575307
0.005964299999992,1.89190745185835,1.69201450631602,1.57722970051714,1.23116228890199,0.482257023043913
0.005966399999992,1.89088288030636,1.68958329091658,1.57797469143226,1.22916540435917,0.48198940946417
0.005968499999992,1.88942860476195,1.68721496096262,1.57545982860102,1.22693204569841,0.481538748017707
0.005970599999992,1.88778836939188,1.68714561730845,1.57207268234855,1.2247076610251,0.481138927118787
0.005972699999992,1.8857942207744,1.68548389936497,1.56919128694957,1.22266241197886,0.480861524518902
0.005974799999992,1.88285859848007,1.68482394766612,1.56754512815679,1.22149831583308,0.480764889754185
0.005976899999992,1.87951989794026,1.68560254784586,1.56826653615007,1.22166970096562,0.481019972557706
0.005978999999992,1.87620442277543,1.68089226211161,1.56953113577253,1.22237219102397,0.481455716005619
0.005981099999992,1.87349621222545,1.72216126915774,1.57036396194046,1.22222760770085,0.481477347671358
0.005983199999992,1.87219175748489,1.72522897909978,1.57060265351695,1.22117340441406,0.481134807436473
0.005985299999992,1.87231358546938,1.71896562412761,1.57749049631565,1.2193962187328,0.480717047340989
0.005987399999992,1.87630861676698,1.71247231372153,1.58331117695581,1.21754654166606,0.480293287002368
