Time,Pressure-DV01 Monitor: Pressure-DV01 Monitor (Pa),Pressure-TS01 Monitor: Pressure-TS01 Monitor (Pa),Pressure-TS02 Monitor: Pressure-TS02 Monitor (Pa),Pressure-TS03 Monitor: Pressure-TS03 Monitor (Pa),Pressure-TS04 Monitor: Pressure-TS04 Monitor (Pa)
0.0005326,1573066.58299721,631379.600574683,489104.114787887,1732159.413561,1768456.54673951
0.00053375,1572100.54419388,631223.671636688,491810.407054504,1737175.62903768,1771381.80205618
0.0005349,1571342.89350056,630986.892655397,494945.815897954,1740927.5014134,1774269.19144732
0.00053605,1570552.94522082,630418.245339033,498232.804817086,1745461.7084914,1777390.51486771
0.0005372,1569779.62185775,629615.079452647,500456.890842742,1751152.36400366,1779890.6202864
0.0005383,1568990.87796646,629655.913591384,502366.734614054,1755005.46110786,1782376.93863352
0.00053945,1568098.6392328,629952.673813802,503772.105421791,1758916.52355186,1785852.48039482
0.0005406,1567529.60066884,630450.332807211,504829.892194921,1764423.90792296,1790093.5740701
0.00054175,1566811.39570571,630655.26346136,506201.099389832,1770248.18498262,1795519.53457938
0.0005429,1566143.09391085,630524.193127604,507065.006852119,1777086.58458859,1801745.13274468
0.000544,1566287.28759829,630885.386249752,508004.710042285,1783796.29656607,1808032.60569971
0.00054515,1566570.30799746,632497.671522935,507985.273242032,1790104.96932793,1814244.69156554
0.0005463,1566667.51406816,635222.571656493,507561.942645393,1797099.38323844,1819922.36962055
0.00054745,1566626.10514461,638552.010951916,507941.066950168,1803913.81494957,1824954.05457672
0.0005486,1566211.39737071,641756.826574879,508831.864663159,1812528.99184197,1830007.75939904
0.0005497,1565369.0352385,644223.626393083,509652.558831698,1819961.89149736,1835569.6208047
0.00055085,1563971.05831598,646538.663475424,509937.550484906,1823767.05897476,1842169.75606341
0.000552,1561914.13073165,648650.492549264,510878.251373583,1826464.03794003,1850099.78458805
0.00055315,1559892.95296811,650656.965021387,512143.723589985,1830531.23983981,1860020.63135973
0.0005543,1558641.12517542,653127.059946956,513237.039162513,1832526.59770089,1870232.06368571
0.0005554,1558035.16874714,655130.772225365,515552.980013283,1835564.05937051,1879977.84368816
0.00055655,1557667.87734409,656398.048241018,518562.371137059,1840758.70589116,1888966.88508039
0.0005577,1557168.59968316,657496.794921569,520460.013087121,1847849.48543335,1897199.76089591
0.00055885,1556629.06867165,658000.414717911,522645.871359181,1858162.55219682,1904552.61522158
0.00056,1556356.14975527,658696.002278039,524887.413401378,1871969.42756118,1910930.72427589
0.00056115,1555854.5590689,659467.431212248,526274.43815533,1883296.75190753,1917776.15909457
0.00056225,1555179.34549251,660171.453875553,527457.173727893,1890446.96027938,1924441.13163286
0.0005634,1554744.49558921,661430.378868846,528572.29126617,1895660.96406662,1931766.86734387
0.00056455,1554127.20728081,662673.366212159,528926.405732026,1898714.89581779,1939419.88427337
0.0005657,1553171.74301925,663117.178661546,530008.906377337,1901642.75792762,1946835.03074902
0.00056685,1552435.74900574,664110.307963268,531782.022873534,1904310.69589414,1954159.90416998
0.00056795,1551848.89418153,664392.835245418,533019.91261721,1905280.167433,1960621.025599
0.0005691,1550940.27356018,664087.850369258,534815.203628727,1907425.31327498,1966557.23019826
0.00057025,1549707.54850731,664249.602878465,536137.437192004,1909358.15190613,1972362.59785887
0.0005714,1548808.25277244,664088.524017626,537272.839478221,1910499.60418483,1977606.43864195
0.00057255,1548372.88800415,663668.956329596,537808.273303906,1912713.21653755,1983382.96553061
0.00057365,1547300.53107431,663786.084607912,538182.982775454,1915877.6612713,1990152.85747713
0.0005748,1545653.95769812,663651.13820044,538760.845427784,1917624.68071617,1997665.56956533
0.00057595,1544196.73801963,664312.796900328,539103.884925295,1920167.07922259,2006618.13532854
0.0005771,1543202.67117704,664832.657599345,539530.252314087,1923438.6916081,2013624.98912452
0.00057825,1542350.73508372,664893.420469829,540264.733145101,1926561.93003737,2018537.68689362
0.00057935,1541745.92402066,665457.363931569,541179.866506829,1931257.50681326,2022469.69720136
0.0005805,1541138.87406052,666564.412326408,541517.571432316,1937972.66266943,2024839.48015474
0.00058165,1540454.74576644,667730.532689784,541500.85284542,1944505.55578323,2028612.36852419
0.0005828,1540036.66744229,668963.690103801,541768.577507689,1951252.5775246,2032737.86298459
0.00058395,1539634.85002332,669723.770985345,542600.935157581,1958204.1197768,2040299.38743345
0.0005851,1539621.08537563,668727.982209847,543260.152415841,1963032.83264511,2049482.95370794
0.0005862,1540283.00355786,668352.543557178,544684.764743352,1968407.23233448,2058630.93426628
0.00058735,1540816.76335262,667295.086754925,545184.903815765,1970944.75034262,2067521.91916954
0.0005885,1540646.11111672,666735.629989881,545622.118011487,1974066.23388875,2074278.52924128
0.00058965,1539960.91512113,666888.377475779,546554.240725713,1975955.96015698,2078975.39220224
0.0005908,1539033.94914419,666487.231099674,547557.168814583,1976999.86694111,2081263.9150636
0.0005919,1537770.54714781,665609.546762466,549290.967401501,1978702.56518554,2082571.7286267
0.00059305,1536461.32271512,663871.845485205,550716.229265127,1981799.60146355,2084286.28075578
0.0005942,1535132.37618716,661462.161193469,552804.462743478,1983004.18913511,2086447.08101574
0.00059535,1533802.51472847,659474.286195754,555314.096678211,1984498.89229644,2090060.28441608
0.0005965,1532701.83704482,658085.477435978,557906.958341025,1986969.0839474,2093988.83964045
0.0005976,1531654.36181383,657228.006912242,561595.682027565,1987143.23096576,2097961.51045263
0.00059875,1530307.14973578,656590.40157923,565441.061415446,1987919.36546104,2101534.89916534
0.0005999,1528931.05396206,655501.236779225,568917.02528694,1989458.73428731,2103184.93503344
0.00060105,1528301.09819154,653656.402176128,572553.445961985,1992456.71564386,2105046.62847305
0.0006022,1528058.33601543,651566.734859394,575849.782639151,1996835.60727558,2105788.39082799
0.0006033,1527155.87198409,649791.820719913,578412.148440968,2002891.76445684,2106086.77437536
0.00060445,1525797.0346446,648258.062665488,580912.696148267,2007624.70076277,2106440.35645204
0.0006056,1524726.35278283,647727.406076957,583586.503185137,2012866.97482758,2106725.20009297
0.00060675,1523504.56285038,647496.053229227,585715.223958312,2016866.94164576,2107208.01280994
0.0006079,1521952.46913155,646802.641689524,588093.739156102,2019723.49708685,2107865.9435702
0.00060905,1520231.92202886,646123.833595559,590042.556288936,2023847.68289242,2108645.44603063
0.00061015,1519015.0048272,645375.062079852,591268.566142608,2028037.51665858,2109246.36992991
0.0006113,1518368.59761762,644904.371087396,593241.063293265,2033912.60390249,2109830.89544963
0.00061245,1518154.52267913,645293.040697054,594853.469716096,2041671.89876445,2110844.84532857
0.0006136,1518567.40318439,646228.229910313,594819.522431387,2051554.41363919,2112351.50830026
0.00061475,1519107.99512148,647338.322208215,596391.637872756,2062448.42968643,2114092.60201383
0.00061585,1518940.92024017,648200.322719566,597918.301119227,2072053.04589662,2115819.09483337
0.000617,1518134.59167313,648334.603323709,599162.051303359,2082449.45414899,2118536.63012148
0.00061815,1516680.86793657,647888.323066602,600784.744170422,2094474.32454775,2121000.87657106
0.0006193,1515281.46248643,647125.862082629,601232.506441013,2104109.79803815,2123396.60818832
0.00062045,1513382.08235123,646901.320786285,600974.528965286,2114577.1534857,2126517.21955587
0.00062155,1511131.28302987,647483.938777495,600979.836231185,2124789.36592935,2128992.91844818
0.0006227,1508877.51372847,649308.105405973,601381.499962663,2135068.76272355,2132622.5162194
0.00062385,1507241.58974037,651640.052242317,601573.766563305,2145765.55881859,2136398.32011202
0.000625,1506396.00033502,653752.950224756,601459.860005052,2157203.56666077,2142152.46909736
0.00062615,1505997.49907978,656052.035741885,601545.457915277,2166987.98324373,2149013.15488751
0.00062725,1504965.57725575,658352.205890589,601403.395296903,2174611.57589844,2155159.84366448
0.0006284,1503037.69852082,659932.58320308,602484.407800073,2180626.34683498,2161798.04214566
0.00062955,1500917.97822057,661821.646205224,604060.923611562,2185840.35152128,2167342.85354857
0.0006307,1498823.72430819,663793.425472817,605342.091056283,2191333.04803418,2172575.10488638
0.00063185,1496611.27984407,666150.519103689,606934.33765419,2199095.17273639,2177433.00480207
0.000633,1494515.44354556,667963.499501281,609875.959158148,2208613.80164027,2182659.65927279
0.0006341,1492572.59566037,669025.535789806,612910.321647315,2216353.09142737,2189170.31117623
0.00063525,1490608.13670291,669119.661299655,616553.896240978,2222681.63882698,2196158.04350866
0.0006364,1489204.65647383,668226.858323775,620172.630779097,2227005.70367795,2203018.38548662
0.00063755,1488169.75516129,666413.755271329,622644.348764516,2226416.29165154,2209707.78003306
0.0006387,1487056.78112878,665278.40684801,624292.478527336,2227198.383108,2215985.8785394
0.0006398,1485979.39891883,664828.570906865,626035.037906839,2228527.95243854,2221408.48997512
0.00064095,1484941.94115763,664307.477822931,627906.375018624,2227584.09147008,2226187.56174929
0.0006421,1483873.44577723,664377.639070757,630208.238836716,2230275.45242557,2230328.16395682
0.00064325,1482952.10255149,663944.744713887,632052.649077291,2236366.76432632,2233826.16431084
0.0006444,1482190.50401766,663212.56581624,632341.419026422,2242473.78658863,2235184.61163762
0.0006455,1481285.7711057,662466.054950789,632338.298658639,2249055.98139553,2236238.48606123
0.00064665,1480242.10958059,661286.501347825,632080.596769479,2257058.30074069,2238189.19233429
0.0006478,1479017.43657597,660060.49438556,631950.609662333,2260379.99002913,2239581.11025496
0.00064895,1478024.19239211,659121.594941447,632889.083825157,2264633.43865758,2241690.64773797
0.0006501,1477219.43504163,658232.952955627,635081.989636178,2267625.20858172,2243287.42958858
0.0006512,1476665.97776852,658085.820521917,637638.23225895,2270471.71787793,2244713.11569043
0.00065235,1476094.77593908,658383.339360989,639605.069229752,2271055.38423122,2245111.89746404
0.0006535,1475210.07108766,658087.396741197,641723.71219838,2271895.51129747,2245175.27727715
0.00065465,1474363.09630078,658079.591873092,643368.440707836,2272816.35329892,2245028.99327376
0.0006558,1473926.1392634,657570.084729033,644332.369978451,2273210.2808431,2245536.25597252
0.0006569,1473229.3504518,656838.708307797,645274.628418759,2273465.03072912,2246076.43919451
0.00065805,1472129.74343066,656776.931750743,645545.470668005,2275889.73222454,2247219.93333077
0.0006592,1471278.93477286,657432.115196215,646830.001931638,2276553.84123101,2248767.16146516
0.00066035,1470728.42191285,658417.359683007,647748.652800412,2275970.91109368,2250220.95411346
0.0006615,1470404.77922185,659274.020340114,647728.332725615,2275597.28644252,2252534.05015312
0.00066265,1470169.19370792,660735.262313487,648386.420349422,2276488.49124363,2255989.0011269
0.00066375,1469878.78276966,661504.702471141,648443.752352202,2275462.01815062,2259781.62441186
0.0006649,1469800.99709476,661095.668053706,649144.445871601,2276034.33043593,2265364.29994943
0.00066605,1470210.47346686,661171.435720256,650226.660421996,2277999.40571423,2271167.41633656
0.0006672,1470883.32323383,662015.353284401,733975.957620027,2278868.39842554,2278121.0674596
0.00066835,1471738.16115389,662908.863871914,2355017.76840113,2278755.56496446,2285950.08697779
0.00066945,1472358.99288231,664506.408243515,1892978.23299088,2278632.08782317,2293556.42126065
0.0006706,1472795.67453377,666603.360996726,1667410.59507576,2279439.8008421,2302850.74651412
0.00067175,1473432.08567361,667783.985675262,1570697.35968198,2279154.37982197,2311329.56201416
0.0006729,1473674.18327588,668888.467914055,1539279.58431203,2279898.00894607,2319079.27775076
0.00067405,1473484.93913146,670333.568193909,1505207.26427213,2281271.98190007,2326978.24080468
0.00067515,1473048.90470425,672133.39974923,1530361.7557376,2282477.84584308,2333639.06376015
0.0006763,1472849.04060118,674215.953268289,1792614.81951199,2283298.43083983,2341293.91153881
0.00067745,1472842.54131351,675274.561897628,1848763.29749568,2284638.5337534,2348819.53447101
0.0006786,1472538.73208176,675649.316073679,1630869.37095925,2285382.15834289,2356392.10083256
0.00067975,1472033.94454534,675222.0244077,1541066.7774733,2285483.11396717,2364923.53311909
0.00068085,1471722.39223267,675275.074500973,1595362.54166489,2287402.96426949,2371011.35774016
0.000682,1471892.16905677,675873.430562017,1836891.55261063,2290870.33013703,2376126.85523892
0.00068315,1472399.98025627,676424.913977264,1845887.62277318,2297161.02307188,2380645.74284127
0.0006843,1472386.77335033,677647.062945558,1685842.60044137,2305184.46097536,2384315.1129845
0.00068545,1472109.34660079,677938.982572433,1637042.01797198,2312940.19975958,2387514.53438855
0.0006866,1472375.2135997,678448.135195302,1708465.41605162,2319523.96027869,2390320.2582316
0.0006877,1473131.0820389,679373.083498822,1873936.92101674,2325263.44053191,2392531.20817315
0.00068885,1474000.9076012,680139.668528604,1838589.03514676,2329531.45129932,2394316.45101724
0.00069,1474853.02297718,680696.035953219,1736229.87795542,2333707.10325692,2395604.09254531
0.00069115,1475948.34851454,681068.055636767,1768590.0554629,2338218.87791252,2396537.04486245
0.0006923,1477649.29016432,681467.385372425,1883804.68952058,2342827.303441,2398017.58776534
0.0006934,1479690.19965149,681954.597201259,1868000.40952587,2346569.07273809,2399836.22999138
0.00069455,1481184.60762462,682463.094921578,1826922.29218829,2353604.68539532,2402206.51989322
0.0006957,1482188.21406983,683932.430180229,1866595.14529904,2359078.52789359,2405485.61696161
0.00069685,1483005.57292785,686527.189017767,1925212.45776822,2366287.90659333,2408910.55163553
0.000698,1483363.58673277,689744.095887867,1875326.89825525,2372936.87053561,2412060.54999395
0.0006991,1483131.43814299,692271.78817594,1859365.8167766,2378988.74246741,2415255.06360042
0.00070025,1482684.55670688,694686.669813732,1888696.91782696,2384721.97363107,2418409.06311534
0.0007014,1482471.09018533,696194.28680345,1878337.82288108,2389998.83742045,2421361.47575295
0.00070255,1482621.86460465,699059.673862384,1890029.23904877,2393362.32033413,2424953.9576933
0.0007037,1482758.87890925,707704.609346708,1895439.95711681,2397319.30956665,2429004.61478528
0.0007048,1482303.02171295,717780.161539378,1889739.21734522,2400501.93348297,2433185.57829398
0.00070595,1481271.71262739,721472.058095775,1893030.74514851,2403037.87220591,2436808.24499423
0.0007071,1480336.55438168,722467.897942547,1893558.84490681,2402632.21661274,2440144.73600615
0.00070825,1479572.47479743,722946.658434798,1898346.59447074,2401284.039066,2443118.91215059
0.0007094,1479440.28267399,723965.287355316,1900083.12263287,2399976.77539921,2446159.43550752
0.00071055,1479556.92702823,725378.331139938,1898321.7356823,2398554.74834898,2449173.08522393
0.00071165,1479122.88465856,724907.95949353,1910296.6187618,2398061.49801404,2452338.16256033
0.0007128,1478430.5965062,723637.694899258,1908992.74735139,2399717.70078155,2456153.99640058
0.00071395,1478179.6907878,722520.477833337,1914723.6798025,2400110.55345823,2459035.48912108
0.0007151,1477758.19380572,720329.203241782,1918314.11196326,2400347.17476058,2461174.36757877
0.00071625,1477026.88131764,717558.183268842,1922444.57546098,2401004.55986134,2462676.84016858
0.00071735,1476305.64560993,715714.91843661,1933463.22344237,2401726.48607976,2463896.36141082
0.0007185,1476198.0990206,713866.483975849,1930636.93183273,2402300.02335038,2465265.18643366
0.00071965,1476949.72352929,713322.656663271,1939406.68204614,2402607.46044242,2466472.96760726
0.0007208,1477936.26527142,713933.020422649,1943426.46398826,2405665.61160734,2468532.0383964
0.00072195,1478644.52438194,714894.443874258,1942517.81396099,2409664.52086821,2470444.65058734
0.00072305,1479275.65162349,715975.646000352,1954830.82617242,2414607.06020157,2471680.59345592
0.0007242,1480184.83304011,717496.632054178,1959697.86547898,2421223.0888068,2472031.23728913
0.00072535,1481934.37413114,719527.408100091,1962758.31644174,2429028.87186481,2472352.24346222
0.0007265,1483286.261134,721735.483134846,1966288.04561968,2437292.78463499,2472977.41031064
0.00072765,1483480.54382881,724840.335441407,1968987.55435561,2447759.47849235,2473970.01691064
0.00072875,1482626.86046421,726234.882788049,1984362.31165543,2456589.43737344,2475270.65944812
0.0007299,1481652.81005185,726136.828156653,1985873.92175931,2464445.49755096,2477837.41714408
0.00073105,1480973.32752161,726130.200517447,1987515.08325594,2470812.7908649,2479679.42279644
0.0007322,1480544.34581873,727044.081161792,2001027.21461306,2476316.33807594,2480310.88556074
0.00073335,1480697.04778289,727553.007439936,2016162.31308808,2481071.9804045,2480959.54321717
0.0007345,1481904.78419194,728594.211785676,2029508.78122504,2486056.74981769,2480743.75588685
0.0007356,1483293.71554633,730122.222460839,2024920.13572087,2490529.28187304,2481018.67139679
0.00073675,1483915.26446483,731811.18868485,2026589.99169521,2496105.45946088,2481880.1413414
0.0007379,1483024.0934891,732632.819044059,2041380.12544443,2502073.69377228,2483789.02158258
0.00073905,1481373.9183673,733439.606102209,2050587.48697218,2506759.54379502,2487282.98932944
0.0007402,1479436.66582893,734989.95459045,2057815.21576403,2510370.68567858,2490511.31118023
0.0007413,1477966.93065793,737585.101936777,2063443.13846982,2514596.08320992,2494115.06643664
0.00074245,1476990.97633331,740813.796355368,2079772.7995972,2519495.26032034,2498371.87195695
0.0007436,1475217.02041679,742805.712733295,2098111.10906934,2522439.45523091,2501757.64640885
0.00074475,1472735.38239015,744763.115976091,2096744.42186787,2525563.97775199,2505291.52185972
0.0007459,1470350.00080365,746877.042511054,2091704.64987059,2527789.87602843,2509042.97670184
0.000747,1468659.80822574,749278.533199171,2098326.52700759,2528164.59569012,2513817.94916125
0.00074815,1466209.9442556,751701.351925571,2108741.02054326,2527693.18933152,2519729.94656789
0.0007493,1462509.01086465,752624.268864015,2108887.73496829,2529506.98410479,2526409.97371468
0.00075045,1459959.00185891,753978.176245422,2106871.36754187,2531743.60371981,2533595.57459361
0.0007516,1458522.49553109,756370.656863259,2107862.52852791,2532984.24966702,2539847.24166418
0.0007527,1457115.67188512,757534.667745144,2112259.36871091,2536232.67484703,2544733.92908969
0.00075385,1455172.01500637,758955.458095049,2127148.8323315,2542442.57362996,2549051.74978042
0.000755,1453099.33357828,760280.714414265,2131784.44395771,2544437.60372429,2552929.98955455
0.00075615,1451532.18602918,761300.948435043,2133829.44714459,2548804.38520331,2558182.38975779
0.0007573,1450012.6456989,762748.580598546,2146504.93738597,2552469.87821564,2563466.05311685
0.0007584,1448999.18874852,763381.515833787,2162221.72479395,2553842.93114385,2569714.02240417
0.00075955,1448347.5373202,762641.881970306,2162706.2897394,2555999.6226259,2575319.06134487
0.0007607,1448043.0179744,762149.558807694,2154305.91923265,2558528.66996331,2579770.57091897
0.00076185,1447394.14337289,762502.04818941,2160563.11029763,2561631.73736482,2582568.01437389
0.000763,1446391.60189432,763249.468987095,2173639.99755353,2562337.46667336,2583888.6836194
0.00076415,1445620.5729423,763359.714315872,2183016.66277267,2565584.07919612,2584870.26627516
0.00076525,1445190.90037272,762776.453038896,2186053.3140314,2568090.55025523,2584819.09859828
0.0007664,1443531.85484063,762254.19587656,2191999.46962016,2567288.08874803,2585430.36820948
0.00076755,1440920.72959911,762645.438234199,2211386.77572904,2568588.07954072,2586700.85634964
0.0007687,1439218.25548146,763884.861043428,2217433.60384511,2570686.49619514,2587964.62153062
0.00076985,1438818.21550185,764514.125824555,2212894.24671435,2569365.36702975,2588684.5987789
0.00077095,1436790.52901306,764292.578508669,2212843.7743177,2569517.98257916,2589033.81223886
0.0007721,1431565.40768536,762784.609285114,2219329.56239513,2571452.011724,2589003.240947
0.00077325,1425612.94880858,761729.567989284,2225145.20015101,2572827.36446907,2589049.81778056
0.0007744,1421830.69921837,761356.235418972,2222505.04725701,2572685.2054793,2587793.37882938
0.00077555,1420304.34947652,761613.067496417,2222856.93877835,2574570.29623311,2587961.17886933
0.00077665,1421041.96511494,761525.166600361,2225506.53980901,2574734.73398671,2588484.18202094
0.0007778,1422552.32340302,760509.422217397,2228640.23826486,2572900.60177375,2589452.96154485
0.00077895,1423223.58451171,760518.875333496,2230295.81985506,2573340.17808213,2590905.4399597
0.0007801,1422498.8132489,761250.985195477,2229011.61252059,2571040.26843771,2592562.20293691
0.00078125,1421341.2774414,762218.025571717,2229001.19312179,2568174.39745106,2594769.76025788
0.00078235,1420513.55722599,763282.965820858,2234031.34176005,2565258.81040186,2597579.17278397
0.0007835,1419176.98040653,762236.363928434,2239572.35710444,2563033.94341218,2601161.56982678
0.00078465,1417148.59454516,760401.762508396,2238021.89964121,2561015.32236439,2605495.86696144
0.0007858,1414727.10962309,758990.455969819,2237574.16848182,2559482.10779606,2609718.78161718
0.00078695,1413025.47714538,758533.7342405,2241589.18085261,2558675.75506422,2613227.2817801
0.0007881,1412310.46015762,759657.899599684,2246374.04685225,2557763.79296933,2617161.39675321
0.0007892,1412574.36647397,761035.182227825,2243204.10589346,2554216.42015897,2620508.10274763
0.00079035,1412396.27255173,761744.498278296,2242646.50306401,2550072.28523378,2624704.39666662
0.0007915,1411731.18896968,762741.11342897,2243874.8990764,2547950.70331997,2629222.68683671
0.00079265,1410843.91494857,763901.718282469,2246983.7961928,2541952.61013205,2633785.91749518
0.0007938,1409691.49944647,765172.380693498,2249395.04668184,2538159.21334889,2638220.40691621
0.0007949,1408466.96273641,766452.613376555,2252215.6158393,2536596.8808989,2642196.10277646
0.00079605,1407280.42424507,767120.494331923,2254018.58931455,2533777.77478064,2646055.23560561
0.0007972,1406222.95769022,767063.069442281,2262201.30280765,2533752.31666501,2650022.02242606
0.00079835,1405556.49682288,765743.657510965,2264942.28379841,2536976.02648489,2654367.49596678
0.0007995,1405083.94693167,764545.237999696,2266610.31951818,2539078.8552779,2658739.170508
0.0008006,1404168.42559835,765177.893305256,2271340.02966373,2541632.37967093,2662235.31083461
0.00080175,1403228.01179761,765337.785416982,2278162.68654776,2546260.08862099,2663925.81270672
0.0008029,1403399.97456011,765894.821735608,2291378.09001218,2548108.74088372,2665447.27621787
0.00080405,1405160.18566497,767669.078612669,2304019.19350761,2551492.89073259,2666031.14403912
0.0008052,1407163.35321078,767353.098070023,2316984.19917289,2557182.20526359,2666204.18331472
0.0008063,1407734.36949751,766030.430270873,2330304.24577428,2562446.79563586,2666851.45182342
0.00080745,1407465.38860931,765330.631992653,2351433.84791425,2566264.09550075,2668287.18517757
0.0008086,1406585.65996267,763661.507447644,2371292.70474967,2568431.57328998,2670563.83495874
0.00080975,1405478.24369796,761998.343293367,2389759.13865051,2568195.01378333,2672750.43812045
0.0008109,1404563.08045395,762473.307264737,2399597.77572556,2566538.0177082,2674817.5177423
0.00081205,1404217.54530595,762903.698995304,2405026.95844424,2564305.63363784,2676841.04525458
0.00081315,1404536.92470438,762652.755650171,2411781.02489154,2565857.03925672,2677261.14356656
0.0008143,1405531.74564323,763202.529174401,2414348.37552155,2565762.08372878,2676680.98958669
0.00081545,1406787.6143481,763370.461685113,2416842.15110188,2566716.52616893,2676782.50425838
0.0008166,1408039.03963218,763597.394901465,2418386.90008752,2565977.31475542,2676772.95597772
0.00081775,1409824.52278465,764632.508641745,2417813.12882486,2564853.38776353,2678108.02000907
0.00081885,1411630.45769724,765278.190104948,2412849.16180596,2563207.63943354,2679454.92523381
0.00082,1412908.92064697,765909.327714483,2408016.90412816,2562438.5546561,2681490.34057924
0.00082115,1413048.57838276,765899.537268567,2406060.45318256,2561444.54321191,2683190.25399142
0.0008223,1412434.88928703,766008.524207982,2400309.65866699,2561652.57468548,2683543.67082737
0.00082345,1411928.96272928,766090.350997504,2394610.24920695,2562569.21958078,2684207.16142473
0.00082455,1412106.98774794,767151.767328426,2390264.39710709,2561666.79018177,2683891.79025697
0.0008257,1413095.87039946,768703.916737575,2389792.14990216,2563857.55517653,2683790.85864661
0.00082685,1414646.64953294,769740.432624722,2384594.53344043,2564123.89082211,2683792.85241175
0.000828,1415879.45729527,770490.026648982,2382836.37005784,2565610.71573492,2683481.84522888
0.00082915,1416008.1720614,771541.218588837,2385269.74011059,2566840.19963576,2683423.98037864
0.00083025,1415780.69211145,772775.323739142,2387933.31444514,2567317.65248702,2683158.78756351
0.0008314,1416037.65405328,774752.817891773,2390540.08131097,2568576.31191972,2682566.03252981
0.00083255,1416977.54790364,776532.556457634,2396786.47357092,2572713.90914948,2682245.40330803
0.0008337,1417427.86642441,779184.467421278,2401778.05976416,2574587.33809927,2680839.61022312
0.00083485,1417671.66641735,781896.033123387,2405609.69055825,2578331.4948184,2678676.63138042
0.000836,1419554.18829187,783416.005688628,2410121.83958481,2583059.86151249,2676190.68562739
0.0008371,1421344.88367961,784947.474748021,2414935.904422,2585909.42202803,2672943.55401803
0.00083825,1423064.7312945,786758.241392632,2420929.07994849,2591498.97922229,2669354.28010999
0.0008394,1424429.77830967,786832.562983045,2432096.601707,2600583.39306864,2666017.9707499
0.00084055,1426286.03439047,786551.806137874,2443846.61309956,2607323.73697395,2662417.02977222
0.0008417,1428989.40526665,787820.42741044,2461832.00380917,2612636.65758079,2659925.45360803
0.0008428,1432425.27984461,789708.216988642,2477116.56563264,2617251.0784921,2657707.23047864
0.00084395,1435212.79203288,791092.434192541,2486773.63153411,2618969.0120339,2654560.58273492
0.0008451,1436858.60771211,793043.335721656,2494942.40616835,2621798.15297612,2652261.35358201
0.00084625,1437784.13779575,793613.213327527,2502251.88197464,2622738.67724018,2648762.91401144
0.0008474,1437806.26709483,793902.036913296,2507667.80272279,2624053.76450835,2645084.77168874
0.0008485,1437297.58182264,794531.934513407,2514214.31523097,2622831.85469415,2641390.64883311
0.00084965,1436364.60596659,795277.688958151,2522050.79572128,2620681.79844068,2637647.06440398
0.0008508,1435199.29115106,796421.072689127,2528027.57053173,2620330.06927412,2634203.03249487
0.00085195,1434439.66807117,797150.311829928,2535256.31745938,2621375.6921686,2631493.56783719
0.0008531,1434821.87065773,796382.823279905,2539882.83256694,2620754.47457657,2629078.35636641
0.0008542,1436205.6066214,795489.991580511,2544008.44355479,2623330.33664806,2627111.55702898
0.00085535,1438183.55101325,794746.518476936,2547808.33359161,2626119.66730404,2625407.47356601
0.0008565,1439908.76634562,795501.713170119,2551990.68252937,2625626.98623256,2622167.39184655
0.00085765,1441070.58942284,798444.809206283,2558042.9701864,2627544.32630469,2618828.37511625
0.0008588,1441768.32352876,803142.401367827,2563159.35256882,2628123.68477553,2615554.0899839
0.0008599,1442421.43653547,807380.963065397,2566487.08112758,2626582.45940571,2612313.00533653
0.00086105,1443469.96120377,810571.887237871,2570657.03918404,2626646.07581647,2610480.9775834
0.0008622,1444839.6154352,811786.242511645,2576766.80570435,2625416.91982858,2608245.84580802
0.00086335,1445863.18665058,811606.364573502,2579419.99522498,2624369.81879634,2606745.067197
0.0008645,1446548.59355619,812230.870829399,2582267.95864732,2625998.22944361,2604561.60284449
0.00086565,1447459.71875428,812851.165489697,2587274.42027107,2625348.04422561,2602000.72580842
0.00086675,1449161.02515302,814161.466766432,2590097.36172689,2626004.20989764,2598918.03826946
0.0008679,1451676.2235992,815075.632073942,2594031.22531831,2627848.03627054,2596529.7892205
0.00086905,1453810.43103471,814997.415036648,2596470.42742582,2625712.30739114,2594982.10372332
0.0008702,1455188.34329855,815267.289535792,2598188.14696775,2626465.48099984,2594586.48689709
0.00087135,1455902.86106349,816593.682409723,2601843.48013188,2626918.09738126,2594358.63013998
0.00087245,1456356.22492671,818614.304635269,2603150.02368429,2628181.83079776,2593661.65881724
0.0008736,1457196.11248833,820540.387600105,2605341.26780899,2631130.30483697,2592865.72711357
0.00087475,1458951.02597578,821756.516042474,2606472.60423892,2636782.83218979,2592652.26541799
0.0008759,1461349.1617752,822333.596994705,2608283.03850662,2641578.31463916,2592564.45934552
0.00087705,1463765.62729275,821137.106569573,2606651.08107412,2644964.14593209,2593483.32821656
0.00087815,1465332.3905695,820720.330310569,2605656.29216973,2649438.297325,2594283.62760197
0.0008793,1465606.59394629,821338.319225208,2604947.12006414,2651637.51164965,2596047.44861323
0.00088045,1464532.31971562,822791.134829477,2606010.78133914,2654534.80789549,2598025.57380005
0.0008816,1462656.91487067,824715.266680383,2606969.64798775,2656881.7779936,2599477.69875108
0.00088275,1461028.78173669,826151.851003589,2604700.70156187,2657370.33597275,2600611.09474831
0.00088385,1459959.46791218,826747.77954549,2604705.56919651,2658902.87064073,2602323.22809417
0.000885,1459049.97239288,826679.481923118,2601844.95918295,2658775.19390768,2605180.36717615
